Name of Player,Country Code,Discipline,Latitude,Longitude
CLEARY Jack,AU,Rowing,-25.274398,133.775136
COLES Laura,AU,Shooting,-25.274398,133.775136
COLLIER Elise,AU,Shooting,-25.274398,133.775136
COOK Tamsin,AU,Swimming,-25.274398,133.775136
COONEY-CROSS Kyra,AU,Football,-25.274398,133.775136
COOPER Isaac,AU,Swimming,-25.274398,133.775136
COUGHLAN Aoife,AU,Judo,-25.274398,133.775136
COWARD Josh,AU,Rugby Sevens,-25.274398,133.775136
COX Bronwyn,AU,Rowing,-25.274398,133.775136
COX Michelle,AU,Baseball/Softball,-25.274398,133.775136
CRAIG Thomas William,AU,Hockey,-25.274398,133.775136
CROMWELL Tiffany,AU,Cycling Road,-25.274398,133.775136
CRONIN Caitlin,AU,Rowing,-25.274398,133.775136
D'AGOSTINO Nicholas,AU,Football,-25.274398,133.775136
DARMANIN Lisa,AU,Sailing,-25.274398,133.775136
DAVIES Rose,AU,Athletics,-25.274398,133.775136
DAWSON Angus,AU,Rowing,-25.274398,133.775136
DAWSON Matthew,AU,Hockey,-25.274398,133.775136
DAY Riley,AU,Athletics,-25.274398,133.775136
de VRIES Monique,AU,Sailing,-25.274398,133.775136
DEAN Anthony,AU,Cycling BMX Racing,-25.274398,133.775136
DELFOUR Lucien,AU,Canoe Slalom,-25.274398,133.775136
DELLAVEDOVA Matthew,AU,Basketball,-25.274398,133.775136
DENG Thomas,AU,Football,-25.274398,133.775136
DENNERLEY Joel,AU,Water Polo,-25.274398,133.775136
DENNIS Rohan,AU,Cycling Road,-25.274398,133.775136
DENNY Matthew,AU,Athletics,-25.274398,133.775136
DEVLIN Cameron,AU,Football,-25.274398,133.775136
DIEHM Natalya,AU,Cycling BMX Freestyle,-25.274398,133.775136
DIVER Sinead,AU,Athletics,-25.274398,133.775136
DUBLER Cedric,AU,Athletics,-25.274398,133.775136
DUCKWORTH James,AU,Tennis,-25.274398,133.775136
DUKE Mitch,AU,Football,-25.274398,133.775136
DUNCAN Melissa,AU,Athletics,-25.274398,133.775136
DURBRIDGE Luke,AU,Cycling Road,-25.274398,133.775136
EBZERY Katie,AU,Basketball,-25.274398,133.775136
EDMONDSON Annette,AU,Cycling Track,-25.274398,133.775136
EDWARDS Blake,AU,Water Polo,-25.274398,133.775136
EDWARDS Jye,AU,Athletics,-25.274398,133.775136
EDWARDS Kai Graeme,AU,Marathon Swimming,-25.274398,133.775136
EDWARDS Lachlan Robert,AU,Water Polo,-25.274398,133.775136
ELLIOTT Kiana Rose,AU,Weightlifting,-25.274398,133.775136
EVGLEVSKI Sergei,AU,Shooting,-25.274398,133.775136
EXUM Dante,AU,Basketball,-25.274398,133.775136
FERNON Edward,AU,Modern Pentathlon,-25.274398,133.775136
FITZGIBBONS Sally,AU,Surfing,-25.274398,133.775136
FITZPATRICK Madison Mae,AU,Hockey,-25.274398,133.775136
FITZPATRICK Savannah,AU,Hockey,-25.274398,133.775136
FITZSIMMONS Riley,AU,Canoe Sprint,-25.274398,133.775136
FOORD Caitlin,AU,Football,-25.274398,133.775136
FORD Andrew,AU,Water Polo,-25.274398,133.775136
FORD George,AU,Water Polo,-25.274398,133.775136
FORKIN Chelsea,AU,Baseball/Softball,-25.274398,133.775136
FOWLER Mary,AU,Football,-25.274398,133.775136
FOX Jessica,AU,Canoe Slalom,-25.274398,133.775136
FRAYNE Henry,AU,Athletics,-25.274398,133.775136
FRICKER Samuel,AU,Diving,-25.274398,133.775136
GALIABOVITCH Elena,AU,Shooting,-25.274398,133.775136
GARSIDE Harry,AU,Boxing,-25.274398,133.775136
GAZZARD Kiera,AU,Artistic Swimming,-25.274398,133.775136
GENREAU Denis,AU,Football,-25.274398,133.775136
GENTLE Ashleigh,AU,Triathlon,-25.274398,133.775136
GEORGE Cayla,AU,Basketball,-25.274398,133.775136
GIELNIK Emily,AU,Football,-25.274398,133.775136
GIGANTE Sarah,AU,Cycling Road,-25.274398,133.775136
GILMORE Stephanie,AU,Surfing,-25.274398,133.775136
GIRDLESTONE Cameron,AU,Rowing,-25.274398,133.775136
GLAETZER Matthew,AU,Cycling Track,-25.274398,133.775136
GLOVER Thomas,AU,Football,-25.274398,133.775136
GODFREY Leigh,AU,Baseball/Softball,-25.274398,133.775136
GOFERS Keesja,AU,Water Polo,-25.274398,133.775136
GOODMAN Molly,AU,Rowing,-25.274398,133.775136
GOUGH Maddy,AU,Swimming,-25.274398,133.775136
GOULDING Chris,AU,Basketball,-25.274398,133.775136
GOVERS Blake,AU,Hockey,-25.274398,133.775136
GRANT Charlotte,AU,Football,-25.274398,133.775136
GREEN Hannah,AU,Golf,-25.274398,133.775136
GREEN Joshua Benjamin,AU,Basketball,-25.274398,133.775136
GREEN Thomas,AU,Canoe Sprint,-25.274398,133.775136
GREGSON Genevieve,AU,Athletics,-25.274398,133.775136
GRICE Thomas Derek,AU,Shooting,-25.274398,133.775136
GRIFFITH Georgia,AU,Athletics,-25.274398,133.775136
HAECKER Katharina,AU,Judo,-25.274398,133.775136
HAINS Nikita,AU,Diving,-25.274398,133.775136
HALL Linden,AU,Athletics,-25.274398,133.775136
HALLIGAN Bronte,AU,Water Polo,-25.274398,133.775136
HAMILTON Lucas,AU,Cycling Road,-25.274398,133.775136
HANNA Mary,AU,Equestrian,-25.274398,133.775136
HANSEN Jessica,AU,Swimming,-25.274398,133.775136
HARDY Sam,AU,Rowing,-25.274398,133.775136
HARGREAVES Jack,AU,Rowing,-25.274398,133.775136
HARKIN Abbey,AU,Swimming,-25.274398,133.775136
HARRIS Meg,AU,Swimming,-25.274398,133.775136
HART Nathan,AU,Cycling Track,-25.274398,133.775136
HAUSER Matthew,AU,Triathlon,-25.274398,133.775136
HAYES Demi,AU,Rugby Sevens,-25.274398,133.775136
HAYES Greta,AU,Hockey,-25.274398,133.775136
HAYWARD Jeremy Thomas,AU,Hockey,-25.274398,133.775136
HAYWARD Katie,AU,Athletics,-25.274398,133.775136
HEDGELAND Jaz,AU,Triathlon,-25.274398,133.775136
HENDERSON Rebecca,AU,Athletics,-25.274398,133.775136
HICKS Joshua,AU,Rowing,-25.274398,133.775136
HILL Alexander,AU,Rowing,-25.274398,133.775136
HINDS Tia,AU,Rugby Sevens,-25.274398,133.775136
HO Alessandra,AU,Artistic Swimming,-25.274398,133.775136
HOARE Oliver,AU,Athletics,-25.274398,133.775136
HODGES Chelsea,AU,Swimming,-25.274398,133.775136
HOFFMAN Leigh,AU,Cycling Track,-25.274398,133.775136
HOLLARD Tristan,AU,Swimming,-25.274398,133.775136
HOLMES Jordan,AU,Football,-25.274398,133.775136
HORTON Genevieve,AU,Rowing,-25.274398,133.775136
HOUGH Nicholas,AU,Athletics,-25.274398,133.775136
HOWARD Leigh,AU,Cycling Track,-25.274398,133.775136
HOWARD Tim,AU,Hockey,-25.274398,133.775136
HOWDEN Rhys,AU,Water Polo,-25.274398,133.775136
HOY Andrew,AU,Equestrian,-25.274398,133.775136
HRYSANTHOS Anthony,AU,Water Polo,-25.274398,133.775136
HU Heming,AU,Table Tennis,-25.274398,133.775136
HUBBARD Kendra,AU,Athletics,-25.274398,133.775136
HUDSON Harriet,AU,Rowing,-25.274398,133.775136
HULL Jessica,AU,Athletics,-25.274398,133.775136
HUNTER Charlie,AU,Athletics,-25.274398,133.775136
HUTCHISON Henry,AU,Rugby Sevens,-25.274398,133.775136
HYMER Stacey,AU,Taekwondo,-25.274398,133.775136
IAKOVLEVA Lidiia,AU,Rhythmic Gymnastics,-25.274398,133.775136
INGLES Joe,AU,Basketball,-25.274398,133.775136
JENNER Kate Elisabeth,AU,Hockey,-25.274398,133.775136
JERWOOD Nia,AU,Sailing,-25.274398,133.775136
KATZ Nathan,AU,Judo,-25.274398,133.775136
KAY Nic,AU,Basketball,-25.274398,133.775136
KEARNS Matilda,AU,Water Polo,-25.274398,133.775136
KEENAN Simon,AU,Rowing,-25.274398,133.775136
KELLOND-KNIGHT Elise,AU,Football,-25.274398,133.775136
KENNEDY Alanna,AU,Football,-25.274398,133.775136
KENNEDY Nina,AU,Athletics,-25.274398,133.775136
KEREVI Samu,AU,Rugby Sevens,-25.274398,133.775136
KERMOND Jamie,AU,Equestrian,-25.274398,133.775136
KERR Sam,AU,Football,-25.274398,133.775136
KERSHAW Stephanie Anna,AU,Hockey,-25.274398,133.775136
KHALIL Safwan,AU,Taekwondo,-25.274398,133.775136
KINASH Kirsten,AU,Artistic Swimming,-25.274398,133.775136
KING Joel,AU,Football,-25.274398,133.775136
KNOX Bronwen,AU,Water Polo,-25.274398,133.775136
KOWPLOS Katarina Rose,AU,Shooting,-25.274398,133.775136
LACK Rachel,AU,Baseball/Softball,-25.274398,133.775136
LANDALE Jock,AU,Basketball,-25.274398,133.775136
LARKIN Mitch,AU,Swimming,-25.274398,133.775136
LAURIE Katie,AU,Equestrian,-25.274398,133.775136
LAVERY Nicholas,AU,Rowing,-25.274398,133.775136
LAVEY Tess,AU,Basketball,-25.274398,133.775136
LAWSON Nathan,AU,Rugby Sevens,-25.274398,133.775136
LAWTON Amy Rose,AU,Hockey,-25.274398,133.775136
LAY Jian Fang,AU,Table Tennis,-25.274398,133.775136
LAYNE Kelly,AU,Equestrian,-25.274398,133.775136
LEAHY Conor,AU,Cycling Track,-25.274398,133.775136
LEE Kareena,AU,Marathon Swimming,-25.274398,133.775136
LEE Minjee,AU,Golf,-25.274398,133.775136
LEE Se-Bom,AU,Swimming,-25.274398,133.775136
LEISHMAN Marc,AU,Golf,-25.274398,133.775136
LETCHER Luke,AU,Rowing,-25.274398,133.775136
LEUNG Simon Wing Hang,AU,Badminton,-25.274398,133.775136
LEVI Maddison,AU,Rugby Sevens,-25.274398,133.775136
LI Shixin,AU,Diving,-25.274398,133.775136
LILLEY Jake,AU,Sailing,-25.274398,133.775136
LITTLE Mackenzie,AU,Athletics,-25.274398,133.775136
LLOYD Tess,AU,Sailing,-25.274398,133.775136
LOGARZO Chloe,AU,Football,-25.274398,133.775136
LONGBOTTOM Maurice,AU,Rugby Sevens,-25.274398,133.775136
LUIK Aivi,AU,Football,-25.274398,133.775136
LYDEMENT Matthew Ryan,AU,Weightlifting,-25.274398,133.775136
LYNCH Rachael Anne,AU,Hockey,-25.274398,133.775136
MACKENZIE Oceania,AU,Sport Climbing,-25.274398,133.775136
MADGEN Tess,AU,Basketball,-25.274398,133.775136
MAGBEGOR Ezi,AU,Basketball,-25.274398,133.775136
MALONE Ambrosia,AU,Hockey,-25.274398,133.775136
MALOUF Nick,AU,Rugby Sevens,-25.274398,133.775136
MANLY Alexandra,AU,Cycling Track,-25.274398,133.775136
MAPASA Setyana,AU,Badminton,-25.274398,133.775136
MARSCHALL Kurtis,AU,Athletics,-25.274398,133.775136
MARTIN Dylan,AU,Hockey,-25.274398,133.775136
MARTIN Logan,AU,Cycling BMX Freestyle,-25.274398,133.775136
MARTON Jack,AU,Taekwondo,-25.274398,133.775136
MASTERS Timothy,AU,Rowing,-25.274398,133.775136
MATHEWS Alannah,AU,Rhythmic Gymnastics,-25.274398,133.775136
McARTHUR Catherine,AU,Canoe Sprint,-25.274398,133.775136
McCONNELL Daniel,AU,Cycling Mountain Bike,-25.274398,133.775136
McCONNELL Rebecca,AU,Cycling Mountain Bike,-25.274398,133.775136
McCULLOCH Kaarle,AU,Cycling Track,-25.274398,133.775136
McDERMOTT Nicola,AU,Athletics,-25.274398,133.775136
McDONALD Morgan,AU,Athletics,-25.274398,133.775136
McEVOY Cameron,AU,Swimming,-25.274398,133.775136
McGREE Riley,AU,Football,-25.274398,133.775136
McHUGH Christopher,AU,Beach Volleyball,-25.274398,133.775136
McINTYRE Annabelle,AU,Rowing,-25.274398,133.775136
McKEON Emma,AU,Swimming,-25.274398,133.775136
McKEOWN Kaylee,AU,Swimming,-25.274398,133.775136
McLOUGHLIN Jack,AU,Swimming,-25.274398,133.775136
McMANUS Stacey,AU,Baseball/Softball,-25.274398,133.775136
McNAB Kevin,AU,Equestrian,-25.274398,133.775136
McNEILL David,AU,Athletics,-25.274398,133.775136
MELVERTON Kiah,AU,Swimming,-25.274398,133.775136
MEREDITH Rowena,AU,Rowing,-25.274398,133.775136
METCALFE Connor,AU,Football,-25.274398,133.775136
MICAH Teagan,AU,Football,-25.274398,133.775136
MIHAILOVIC Lena,AU,Water Polo,-25.274398,133.775136
MILLER Lachie,AU,Rugby Sevens,-25.274398,133.775136
MILLMAN John,AU,Tennis,-25.274398,133.775136
MILLS Patty,AU,Basketball,-25.274398,133.775136
MITCHELL Kathryn,AU,Athletics,-25.274398,133.775136
MITCHELL Leilani,AU,Basketball,-25.274398,133.775136
MITCHELL Morgan,AU,Athletics,-25.274398,133.775136
MITTON Trent Grant,AU,Hockey,-25.274398,133.775136
MOLONEY Ashley,AU,Athletics,-25.274398,133.775136
MONTAG Jemima,AU,Athletics,-25.274398,133.775136
MORGAN David,AU,Swimming,-25.274398,133.775136
MORRISON Jessica,AU,Rowing,-25.274398,133.775136
NATHAN Faith,AU,Rugby Sevens,-25.274398,133.775136
NEILL Thomas,AU,Swimming,-25.274398,133.775136
NEVIN Courtney,AU,Football,-25.274398,133.775136
NICOLSON Skye,AU,Boxing,-25.274398,133.775136
NOBBS Kaitlin,AU,Hockey,-25.274398,133.775136
O'BRIEN Joseph,AU,Rowing,-25.274398,133.775136
O'BRIEN Kelland,AU,Cycling Track,-25.274398,133.775136
O'CALLAGHAN Mollie,AU,Swimming,-25.274398,133.775136
O'HALLORAN Tom,AU,Sport Climbing,-25.274398,133.775136
O'HEA Jenna,AU,Basketball,-25.274398,133.775136
O'NEILL Shane,AU,Skateboarding,-25.274398,133.775136
OBOYA Bendere,AU,Athletics,-25.274398,133.775136
OCKENDEN Edward Clive,AU,Hockey,-25.274398,133.775136
OGILVIE Flynn Andrew,AU,Hockey,-25.274398,133.775136
OLSEN Poppy,AU,Skateboarding,-25.274398,133.775136
ONODA Himeka,AU,Rhythmic Gymnastics,-25.274398,133.775136
PAKI Sariah,AU,Rugby Sevens,-25.274398,133.775136
PALM Gabriella,AU,Water Polo,-25.274398,133.775136
PALMER Keegan,AU,Skateboarding,-25.274398,133.775136
PARKER Caitlin,AU,Boxing,-25.274398,133.775136
PARNABY Kaia,AU,Baseball/Softball,-25.274398,133.775136
PARNOVA Elizaveta,AU,Athletics,-25.274398,133.775136
PARRY Leah,AU,Baseball/Softball,-25.274398,133.775136
PARRY Shannon,AU,Rugby Sevens,-25.274398,133.775136
PASHLEY Ellie,AU,Athletics,-25.274398,133.775136
PATTEN Giorgia,AU,Rowing,-25.274398,133.775136
PATTERSON Eleanor,AU,Athletics,-25.274398,133.775136
PEARCE Simone,AU,Equestrian,-25.274398,133.775136
PEERS John,AU,Tennis,-25.274398,133.775136
PELITE Evania,AU,Rugby Sevens,-25.274398,133.775136
PEREZ Ellen,AU,Tennis,-25.274398,133.775136
PERIS Brooke,AU,Hockey,-25.274398,133.775136
PHILLIPS Will,AU,Sailing,-25.274398,133.775136
PICKERING Jessica,AU,Trampoline Gymnastics,-25.274398,133.775136
PIERIAS Dylan,AU,Football,-25.274398,133.775136
PIETSCH Dylan,AU,Rugby Sevens,-25.274398,133.775136
PINCUS Joe,AU,Rugby Sevens,-25.274398,133.775136
PISCOPO Reno,AU,Football,-25.274398,133.775136
PLAIN Gabrielle,AU,Baseball/Softball,-25.274398,133.775136
PLAPP Lucas,AU,Cycling Track,-25.274398,133.775136
PLOUFFE Maeve,AU,Cycling Track,-25.274398,133.775136
POLKINGHORNE Clare,AU,Football,-25.274398,133.775136
POPA Rosemary,AU,Rowing,-25.274398,133.775136
PORTE Richie,AU,Cycling Road,-25.274398,133.775136
PORTER Alexander,AU,Cycling Track,-25.274398,133.775136
PORTER Stacey,AU,Baseball/Softball,-25.274398,133.775136
POWELL David,AU,Table Tennis,-25.274398,133.775136
POWER Nathan,AU,Water Polo,-25.274398,133.775136
PRESSER Rachel,AU,Artistic Swimming,-25.274398,133.775136
PURCELL Max,AU,Tennis,-25.274398,133.775136
PURNELL Alexander,AU,Rowing,-25.274398,133.775136
PURNELL Nicholas,AU,Rowing,-25.274398,133.775136
QIN Esther,AU,Diving,-25.274398,133.775136
RAMSDEN Matthew,AU,Athletics,-25.274398,133.775136
RASO Hayley,AU,Football,-25.274398,133.775136
RAYNER Jack,AU,Athletics,-25.274398,133.775136
REPACHOLI Daniel,AU,Shooting,-25.274398,133.775136
REYNOLDS Lauren,AU,Cycling BMX Racing,-25.274398,133.775136
REYNOLDS Shannon,AU,Canoe Sprint,-25.274398,133.775136
RICH-BAGHUELOU Jay,AU,Football,-25.274398,133.775136
RICHARDSON Matthew,AU,Cycling Track,-25.274398,133.775136
RIDGE Amy,AU,Water Polo,-25.274398,133.775136
RIGNEY Tara,AU,Rowing,-25.274398,133.775136
RISELEY Jeffrey,AU,Athletics,-25.274398,133.775136
ROACH Aidan,AU,Water Polo,-25.274398,133.775136
ROACHE Dietrich Peter,AU,Rugby Sevens,-25.274398,133.775136
ROBERTS Ellen,AU,Baseball/Softball,-25.274398,133.775136
ROBERTS Jaime,AU,Canoe Sprint,-25.274398,133.775136
ROBINSON Brett,AU,Athletics,-25.274398,133.775136
ROOK James,AU,Rowing,-25.274398,133.775136
ROSE Shane,AU,Equestrian,-25.274398,133.775136
ROSSITER Jack,AU,Shooting,-25.274398,133.775136
ROUSSEAU Cassiel,AU,Diving,-25.274398,133.775136
ROWE Georgina,AU,Rowing,-25.274398,133.775136
ROWLES Kye,AU,Football,-25.274398,133.775136
ROYLE Aaron,AU,Triathlon,-25.274398,133.775136
RUBIE-RENSHAW Anneliese,AU,Athletics,-25.274398,133.775136
RYAN Jaime,AU,Sailing,-25.274398,133.775136
RYAN Will,AU,Sailing,-25.274398,133.775136
SAKAKIBARA Saya,AU,Cycling BMX Racing,-25.274398,133.775136
SAMPSON Dane,AU,Shooting,-25.274398,133.775136
SANDERS Storm,AU,Tennis,-25.274398,133.775136
SAVILLE Luke,AU,Tennis,-25.274398,133.775136
SCANLAN Laetisha,AU,Shooting,-25.274398,133.775136
SCHUMANN Damien,AU,Beach Volleyball,-25.274398,133.775136
SEEBOHM Emily,AU,Swimming,-25.274398,133.775136
SHARP Lachlan Thomas,AU,Hockey,-25.274398,133.775136
SIM Stuart,AU,Rowing,-25.274398,133.775136
SIMMONDS Joshua,AU,Hockey,-25.274398,133.775136
SIMON Kyah,AU,Football,-25.274398,133.775136
SMITH Alanna,AU,Basketball,-25.274398,133.775136
SMITH Anabelle,AU,Diving,-25.274398,133.775136
SMITH Brendon,AU,Swimming,-25.274398,133.775136
SMITH Cameron,AU,Golf,-25.274398,133.775136
SMITH Penny,AU,Shooting,-25.274398,133.775136
SOBEY Nathan,AU,Basketball,-25.274398,133.775136
SOLOMON Steven,AU,Athletics,-25.274398,133.775136
SOMERVILLE Gronya,AU,Badminton,-25.274398,133.775136
SOMERVILLE Karri,AU,Hockey,-25.274398,133.775136
SOUTTAR Harry,AU,Football,-25.274398,133.775136
SPRATT Amanda,AU,Cycling Road,-25.274398,133.775136
STARC Brandon,AU,Athletics,-25.274398,133.775136
STEPHAN Lucy,AU,Rowing,-25.274398,133.775136
STEPTO Tarni,AU,Baseball/Softball,-25.274398,133.775136
STEVENS Dani,AU,Athletics,-25.274398,133.775136
STEWART Grace,AU,Hockey,-25.274398,133.775136
STEWART Murray,AU,Canoe Sprint,-25.274398,133.775136
STEWART Reba,AU,Taekwondo,-25.274398,133.775136
STOSUR Samantha,AU,Tennis,-25.274398,133.775136
STRANSKY Mara,AU,Sailing,-25.274398,133.775136
STRAUCH Jenna,AU,Swimming,-25.274398,133.775136
STUBBLETY-COOK Izaac,AU,Swimming,-25.274398,133.775136
SWAN Kyle,AU,Athletics,-25.274398,133.775136
TALBOT Steph,AU,Basketball,-25.274398,133.775136
TAPPER Melissa,AU,Table Tennis,-25.274398,133.775136
TAYLOR Renee,AU,Hockey,-25.274398,133.775136
THOMPSON Amie,AU,Artistic Swimming,-25.274398,133.775136
THOMPSON Ria,AU,Rowing,-25.274398,133.775136
THROSSELL Brianna,AU,Swimming,-25.274398,133.775136
THYBULLE Matisse,AU,Basketball,-25.274398,133.775136
TIERNAN Patrick,AU,Athletics,-25.274398,133.775136
TILIO Marco,AU,Football,-25.274398,133.775136
TINGAY Declan,AU,Athletics,-25.274398,133.775136
TINNEY Stuart,AU,Equestrian,-25.274398,133.775136
TITMUS Ariarne,AU,Swimming,-25.274398,133.775136
TOLO Marianna,AU,Basketball,-25.274398,133.775136
TOMASEVIC Goran,AU,Water Polo,-25.274398,133.775136
TOMLJANOVIC Ajla,AU,Tennis,-25.274398,133.775136
TONEGATO Emma,AU,Rugby Sevens,-25.274398,133.775136
TOPS-ALEXANDER Edwina,AU,Equestrian,-25.274398,133.775136
TRIPPAS Edward,AU,Athletics,-25.274398,133.775136
TSITSIKRONIS Taylah,AU,Baseball/Softball,-25.274398,133.775136
TURNER Josh,AU,Rugby Sevens,-25.274398,133.775136
TURRIN Spencer,AU,Rowing,-25.274398,133.775136
van der WESTHUYZEN Jean,AU,Canoe Sprint,-25.274398,133.775136
van EGMOND Emily,AU,Football,-25.274398,133.775136
WAKELING Brandon Dean,AU,Weightlifting,-25.274398,133.775136
WALES Lachlan,AU,Football,-25.274398,133.775136
WALL Jade,AU,Baseball/Softball,-25.274398,133.775136
WALLACE Bernadette,AU,Canoe Sprint,-25.274398,133.775136
WARWICK Clare,AU,Baseball/Softball,-25.274398,133.775136
WATERHOUSE Jason,AU,Sailing,-25.274398,133.775136
WATKINS Daniel,AU,Canoe Slalom,-25.274398,133.775136
WATTS Caleb,AU,Football,-25.274398,133.775136
WEARN Matt,AU,Sailing,-25.274398,133.775136
WEBSTER Rowie,AU,Water Polo,-25.274398,133.775136
WEIGHTMAN Lisa,AU,Athletics,-25.274398,133.775136
WELSFORD Sam,AU,Cycling Track,-25.274398,133.775136
WERRY Katrina,AU,Rowing,-25.274398,133.775136
WHETTON Jacob Thomas,AU,Hockey,-25.274398,133.775136
WHITE Belinda,AU,Baseball/Softball,-25.274398,133.775136
WHITE Felicity,AU,Rhythmic Gymnastics,-25.274398,133.775136
WHITEHEAD Emily,AU,Artistic Gymnastics,-25.274398,133.775136
WICKHAM Tom Joseph,AU,Hockey,-25.274398,133.775136
WIDDICOMBE Angus,AU,Rowing,-25.274398,133.775136
WILLETT James,AU,Shooting,-25.274398,133.775136
WILLIAMS Lydia,AU,Football,-25.274398,133.775136
WILLIAMS Mariah,AU,Hockey,-25.274398,133.775136
WILLIAMS Sharni,AU,Rugby Sevens,-25.274398,133.775136
WILSON Georgia Sydney,AU,Hockey,-25.274398,133.775136
WILSON Hayley,AU,Skateboarding,-25.274398,133.775136
WILSON Julian,AU,Surfing,-25.274398,133.775136
WILSON Madison,AU,Swimming,-25.274398,133.775136
WILSON Matthew,AU,Swimming,-25.274398,133.775136
WINKCUP Georgia,AU,Athletics,-25.274398,133.775136
WINNINGTON Elijah,AU,Swimming,-25.274398,133.775136
WINWOOD Alex,AU,Boxing,-25.274398,133.775136
WOOD Alyce,AU,Canoe Sprint,-25.274398,133.775136
WOOD Jordan,AU,Canoe Sprint,-25.274398,133.775136
WOOLLEY Kieran,AU,Skateboarding,-25.274398,133.775136
WORTH Taylor,AU,Archery,-25.274398,133.775136
WRIGHT Owen,AU,Surfing,-25.274398,133.775136
WU Melissa,AU,Diving,-25.274398,133.775136
YAHIRO Tsuneari,AU,Karate,-25.274398,133.775136
YALLOP Tameka,AU,Football,-25.274398,133.775136
YAMASAKI Erika Yuriko Iris,AU,Weightlifting,-25.274398,133.775136
YAN Xin,AU,Table Tennis,-25.274398,133.775136
YANITSAS Lea,AU,Water Polo,-25.274398,133.775136
YOUNGER Aaron,AU,Water Polo,-25.274398,133.775136
ZALEWSKI Aran,AU,Hockey,-25.274398,133.775136
ABBOTT Monica,US,Baseball/Softball,37.09024,-95.712891
ABDIRAHMAN Abdi,US,Athletics,37.09024,-95.712891
ADEBAYO Edrice Femi,US,Basketball,37.09024,-95.712891
AGUILAR Ali,US,Baseball/Softball,37.09024,-95.712891
AHSINGER Nicole,US,Trampoline Gymnastics,37.09024,-95.712891
AKINRADEWO Foluke,US,Volleyball,37.09024,-95.712891
ALLEN Devon,US,Athletics,37.09024,-95.712891
ALLEN Nick,US,Baseball/Softball,37.09024,-95.712891
ALLMAN Valarie,US,Athletics,37.09024,-95.712891
ALVAREZ Anita,US,Artistic Swimming,37.09024,-95.712891
ALVAREZ Eddy,US,Baseball/Softball,37.09024,-95.712891
ANDERSEN Brooke,US,Athletics,37.09024,-95.712891
ANDERSON Haley,US,Marathon Swimming,37.09024,-95.712891
ANDERSON Matthew,US,Volleyball,37.09024,-95.712891
ANDERSON Shae,US,Athletics,37.09024,-95.712891
ANDINO Kolohe,US,Surfing,37.09024,-95.712891
ANDREW Michael,US,Swimming,37.09024,-95.712891
APPLE Zach,US,Swimming,37.09024,-95.712891
AQUILLA Adelaide,US,Athletics,37.09024,-95.712891
ARIOTO Valerie,US,Baseball/Softball,37.09024,-95.712891
ARMSTRONG Joseph,US,Swimming,37.09024,-95.712891
ASHLEY Whitney,US,Athletics,37.09024,-95.712891
ATKINS Ariel,US,Basketball,37.09024,-95.712891
AUSTIN Tyler,US,Baseball/Softball,37.09024,-95.712891
BACON Phoebe,US,Swimming,37.09024,-95.712891
BAILEY JR Aldrich,US,Athletics,37.09024,-95.712891
BAKER Perry,US,Rugby Sevens,37.09024,-95.712891
BAKER Ronnie,US,Athletics,37.09024,-95.712891
BARNES Nikole,US,Sailing,37.09024,-95.712891
BARRATT Jordyn,US,Skateboarding,37.09024,-95.712891
BARRETT Danny,US,Rugby Sevens,37.09024,-95.712891
BARTSCH-HACKLEY Michelle,US,Volleyball,37.09024,-95.712891
BASTIEN Steven,US,Athletics,37.09024,-95.712891
BATTEN Haley,US,Cycling Mountain Bike,37.09024,-95.712891
BATTLE Anavia,US,Athletics,37.09024,-95.712891
BAZ Shane,US,Baseball/Softball,37.09024,-95.712891
BEDNAREK Kenneth,US,Athletics,37.09024,-95.712891
BENARD Chris,US,Athletics,37.09024,-95.712891
BENEGAS Perris,US,Cycling BMX Freestyle,37.09024,-95.712891
BENJAMIN Rai,US,Athletics,37.09024,-95.712891
BENTZ Gunnar,US,Swimming,37.09024,-95.712891
BERNAU Madelynn Ann,US,Shooting,37.09024,-95.712891
BERRY Gwen,US,Athletics,37.09024,-95.712891
BEST Justin,US,Rowing,37.09024,-95.712891
BILES Simone,US,Artistic Gymnastics,37.09024,-95.712891
BIRD Sue,US,Basketball,37.09024,-95.712891
BLEVINS Christopher,US,Cycling Mountain Bike,37.09024,-95.712891
BOOKER Devin,US,Basketball,37.09024,-95.712891
BOUGARD Erica,US,Athletics,37.09024,-95.712891
BOURNE Tri,US,Beach Volleyball,37.09024,-95.712891
BOWEN Alex,US,Water Polo,37.09024,-95.712891
BRADY Jennifer,US,Tennis,37.09024,-95.712891
BRINEGAR Michael,US,Swimming,37.09024,-95.712891
BROMELL Trayvon,US,Athletics,37.09024,-95.712891
BROWN Colton,US,Judo,37.09024,-95.712891
BROWN Erika,US,Swimming,37.09024,-95.712891
BROWN Maceo,US,Rugby Sevens,37.09024,-95.712891
BROWN Mackenzie,US,Archery,37.09024,-95.712891
BROWNING Kayle,US,Shooting,37.09024,-95.712891
BRUCE Nick,US,Cycling BMX Freestyle,37.09024,-95.712891
BUCK Charlotte,US,Rowing,37.09024,-95.712891
BUCKINGHAM Charlie,US,Sailing,37.09024,-95.712891
BURKS Quanesha,US,Athletics,37.09024,-95.712891
BUTTS-TOWNSEND Tynita,US,Athletics,37.09024,-95.712891
CAMPBELL Jane,US,Football,37.09024,-95.712891
CANETT Kayla,US,Rugby Sevens,37.09024,-95.712891
